"candidateKey","stage","geometryKey","a","c","system","budget","parameters","parameterKey","workerKernel","source","integral","seconds","value","hitMaxPoints","messageIntegralEstimate","reportedErrorEstimate","relativeErrorEstimate","messageText"
"5.|0.5::X::2000000::0.7809392140222257","X-half-step-refinement","5.|0.5",5,0.5,"X",2000000,"{0.7809392140222257}","0.7809392140222257",20,"parallel-pattern-search-remaining","normDenominator",223.6530244,0.2400070116406179,true,0.240007,0.000156047,0.0006501768383069655,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained 0.240007 and 0.000156047
     for the integral and error estimates."
"5.|0.5::X::2000000::0.7809392140222257","X-half-step-refinement","5.|0.5",5,0.5,"X",2000000,"{0.7809392140222257}","0.7809392140222257",20,"parallel-pattern-search-remaining","coulombNumerator",321.0380923,-0.9567106826213968,true,-0.956711,0.00146744,0.001533838836187341,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained -0.956711 and 0.00146744
     for the integral and error estimates."
"5.|1.5::X::2000000::0.6786482409926454","X-half-step-refinement","5.|1.5",5,1.5,"X",2000000,"{0.6786482409926454}","0.6786482409926454",21,"parallel-pattern-search-remaining","normDenominator",223.7628155,0.1326080608280614,true,0.132608,0.000123144,0.0009286313307881606,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained 0.132608 and 0.000123144
     for the integral and error estimates."
"5.|1.5::X::2000000::0.6786482409926454","X-half-step-refinement","5.|1.5",5,1.5,"X",2000000,"{0.6786482409926454}","0.6786482409926454",21,"parallel-pattern-search-remaining","coulombNumerator",320.9444987,-0.32490910990719024,true,-0.324909,0.000590614,0.001817782210442508,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained -0.324909 and 0.000590614
     for the integral and error estimates."
"5.|2.::X::2000000::0.5837454198929014","X-half-step-refinement","5.|2.",5,2,"X",2000000,"{0.5837454198929014}","0.5837454198929014",23,"parallel-pattern-search-remaining","normDenominator",223.1567385,0.1307933454451575,true,0.130793,0.000120639,0.0009223634397407834,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained 0.130793 and 0.000120639
     for the integral and error estimates."
"5.|2.::X::2000000::0.5837454198929014","X-half-step-refinement","5.|2.",5,2,"X",2000000,"{0.5837454198929014}","0.5837454198929014",23,"parallel-pattern-search-remaining","coulombNumerator",322.0986273,-0.2691928027715664,true,-0.269193,0.000489837,0.001819651175502153,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained -0.269193 and 0.000489837
     for the integral and error estimates."
"3.|1.::X::2000000::0.6813762792679012","X-half-step-refinement","3.|1.",3,1,"X",2000000,"{0.6813762792679012}","0.6813762792679012",25,"parallel-pattern-search-remaining","normDenominator",224.0282917,0.24288542242230038,true,0.242885,0.000149733,0.0006164758613617495,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained 0.242885 and 0.000149733
     for the integral and error estimates."
"3.|1.::X::2000000::0.6813762792679012","X-half-step-refinement","3.|1.",3,1,"X",2000000,"{0.6813762792679012}","0.6813762792679012",25,"parallel-pattern-search-remaining","coulombNumerator",322.3520212,-0.7874248958920066,true,-0.787425,0.00111737,0.001419017871836814,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained -0.787425 and 0.00111737
     for the integral and error estimates."
"5.|1.5::X::2000000::0.7245471558423896","X-half-step-refinement","5.|1.5",5,1.5,"X",2000000,"{0.7245471558423896}","0.7245471558423896",22,"parallel-pattern-search-remaining","normDenominator",225.4260943,0.11975320035842953,true,0.119753,0.000117824,0.0009838901979015568,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained 0.119753 and 0.000117824
     for the integral and error estimates."
"5.|1.5::X::2000000::0.7245471558423896","X-half-step-refinement","5.|1.5",5,1.5,"X",2000000,"{0.7245471558423896}","0.7245471558423896",22,"parallel-pattern-search-remaining","coulombNumerator",322.0592411,-0.3025390746124331,true,-0.302539,0.000578579,0.0019124108207879825,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained -0.302539 and 0.000578579
     for the integral and error estimates."
"7.|1.::X::2000000::0.7356575292679012","X-half-step-refinement","7.|1.",7,1,"X",2000000,"{0.7356575292679012}","0.7356575292679012",19,"parallel-pattern-search-remaining","normDenominator",161.2419376,0.12954899536470962,true,0.129549,0.000125793,0.0009710071440219535,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained 0.129549 and 0.000125793
     for the integral and error estimates."
"7.|1.::X::2000000::0.7356575292679012","X-half-step-refinement","7.|1.",7,1,"X",2000000,"{0.7356575292679012}","0.7356575292679012",19,"parallel-pattern-search-remaining","coulombNumerator",215.2111729,-0.36087423083155873,true,-0.360874,0.000694508,0.0019245153592697725,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained -0.360874 and 0.000694508
     for the integral and error estimates."
"7.|1.::X::2000000::0.7890212878676454","X-half-step-refinement","7.|1.",7,1,"X",2000000,"{0.7890212878676454}","0.7890212878676454",24,"parallel-pattern-search-remaining","normDenominator",161.0955191,0.11634661038543265,true,0.116347,0.000119638,0.0010282895187377066,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained 0.116347 and 0.000119638
     for the integral and error estimates."
"7.|1.::X::2000000::0.7890212878676454","X-half-step-refinement","7.|1.",7,1,"X",2000000,"{0.7890212878676454}","0.7890212878676454",24,"parallel-pattern-search-remaining","coulombNumerator",215.6021296,-0.3346753893282992,true,-0.334675,0.00067637,0.002020973222313984,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained -0.334675 and 0.00067637
     for the integral and error estimates."
"10.|1.::X::2000000::0.7326419042679012","X-half-step-refinement","10.|1.",10,1,"X",2000000,"{0.7326419042679012}","0.7326419042679012",26,"parallel-pattern-search-remaining","normDenominator",159.9965031,0.10041979033036273,true,0.10042,0.000114588,0.0011410898152946392,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained 0.10042 and 0.000114588
     for the integral and error estimates."
"10.|1.::X::2000000::0.7326419042679012","X-half-step-refinement","10.|1.",10,1,"X",2000000,"{0.7326419042679012}","0.7326419042679012",26,"parallel-pattern-search-remaining","coulombNumerator",216.0242878,-0.2623380285115226,true,-0.262338,0.000573332,0.002185470414842344,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained -0.262338 and 0.000573332
     for the integral and error estimates."
"10.|1.::X::2000000::0.7857869128676452","X-half-step-refinement","10.|1.",10,1,"X",2000000,"{0.7857869128676452}","0.7857869128676452",20,"parallel-pattern-search-remaining","normDenominator",160.2865246,0.08953519138457318,true,0.0895352,0.000108836,0.0012155667321078886,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained 0.0895352 and 0.000108836
     for the integral and error estimates."
"10.|1.::X::2000000::0.7857869128676452","X-half-step-refinement","10.|1.",10,1,"X",2000000,"{0.7857869128676452}","0.7857869128676452",20,"parallel-pattern-search-remaining","coulombNumerator",216.4575103,-0.24253669772465497,true,-0.242537,0.000547714,0.002258272686724729,"
NIntegrate::maxp: 
   The integral failed to converge after 2000100
     integrand evaluations. NIntegrate obtained -0.242537 and 0.000547714
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.7556943737557128|0.21332841922907436|2.3712859721644617|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.21332841922907436, 2.3712859721644617, 2.3827235819174315}","0.7556943737557128|0.21332841922907436|2.3712859721644617|2.3827235819174315",24,"parallel-pattern-search-remaining","normDenominator",590.2047599,0.0005836462824071054,true,0.000583646,0.0000010076899999999998,0.0017265423088861814,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                          -6
     integrand evaluations. NIntegrate obtained 0.000583646 and 1.00769 10
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.7556943737557128|0.21332841922907436|2.3712859721644617|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.21332841922907436, 2.3712859721644617, 2.3827235819174315}","0.7556943737557128|0.21332841922907436|2.3712859721644617|2.3827235819174315",24,"parallel-pattern-search-remaining","hamiltonianNumerator",9462.6382285,-0.0039725127172012585,true,-0.00397251,0.0000123799,0.0031163902752014273,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
     integrand evaluations. NIntegrate obtained -0.00397251 and 0.0000123799
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.7556943737557128|0.21332841922907436|2.577484752352676|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.21332841922907436, 2.577484752352676, 2.3827235819174315}","0.7556943737557128|0.21332841922907436|2.577484752352676|2.3827235819174315",19,"parallel-pattern-search-remaining","normDenominator",588.5284064,0.0005653888989679413,true,0.000565389,9.540279999999998e-7,0.0016873836782814074,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                          -7
     integrand evaluations. NIntegrate obtained 0.000565389 and 9.54028 10
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.7556943737557128|0.21332841922907436|2.577484752352676|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.21332841922907436, 2.577484752352676, 2.3827235819174315}","0.7556943737557128|0.21332841922907436|2.577484752352676|2.3827235819174315",19,"parallel-pattern-search-remaining","hamiltonianNumerator",9478.0025601,-0.0038311999220459157,true,-0.0038312,0.0000116854,0.003050062705618304,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
     integrand evaluations. NIntegrate obtained -0.0038312 and 0.0000116854
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.8463776986063983|0.21332841922907436|2.577484752352676|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.8463776986063983, 0.21332841922907436, 2.577484752352676, 2.3827235819174315}","0.8463776986063983|0.21332841922907436|2.577484752352676|2.3827235819174315",21,"parallel-pattern-search-remaining","normDenominator",591.8541673,0.00042699173691313326,true,0.000426992,7.68118e-7,0.0017989060058936576,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                          -7
     integrand evaluations. NIntegrate obtained 0.000426992 and 7.68118 10
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.8463776986063983|0.21332841922907436|2.577484752352676|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.8463776986063983, 0.21332841922907436, 2.577484752352676, 2.3827235819174315}","0.8463776986063983|0.21332841922907436|2.577484752352676|2.3827235819174315",21,"parallel-pattern-search-remaining","hamiltonianNumerator",9489.9265822,-0.0028756325676140173,true,-0.00287563,0.00000934927,0.003251204658513559,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                          -6
     integrand evaluations. NIntegrate obtained -0.00287563 and 9.34927 10
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.7556943737557128|0.21332841922907436|2.577484752352676|2.1444512237256883","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.21332841922907436, 2.577484752352676, 2.1444512237256883}","0.7556943737557128|0.21332841922907436|2.577484752352676|2.1444512237256883",26,"parallel-pattern-search-remaining","normDenominator",589.6537744,0.0009216025813639182,true,0.000921603,0.00000147709,0.0016027407364831733,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                          -6
     integrand evaluations. NIntegrate obtained 0.000921603 and 1.47709 10
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.7556943737557128|0.21332841922907436|2.577484752352676|2.1444512237256883","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.21332841922907436, 2.577484752352676, 2.1444512237256883}","0.7556943737557128|0.21332841922907436|2.577484752352676|2.1444512237256883",26,"parallel-pattern-search-remaining","hamiltonianNumerator",9494.7964912,-0.006195491541890998,true,-0.00619549,0.0000180626,0.0029154426049764087,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
     integrand evaluations. NIntegrate obtained -0.00619549 and 0.0000180626
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.6650110489050273|0.21332841922907436|2.577484752352676|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.6650110489050273, 0.21332841922907436, 2.577484752352676, 2.3827235819174315}","0.6650110489050273|0.21332841922907436|2.577484752352676|2.3827235819174315",20,"parallel-pattern-search-remaining","normDenominator",591.7973458,0.0007524696175280658,true,0.00075247,0.00000118135,0.0015699637201045367,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                         -6
     integrand evaluations. NIntegrate obtained 0.00075247 and 1.18135 10
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.6650110489050273|0.21332841922907436|2.577484752352676|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.6650110489050273, 0.21332841922907436, 2.577484752352676, 2.3827235819174315}","0.6650110489050273|0.21332841922907436|2.577484752352676|2.3827235819174315",20,"parallel-pattern-search-remaining","hamiltonianNumerator",9507.7800374,-0.005079510650885233,true,-0.00507951,0.0000144332,0.0028414548156296612,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
     integrand evaluations. NIntegrate obtained -0.00507951 and 0.0000144332
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.7556943737557128|0.26666052403634294|2.577484752352676|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.26666052403634294, 2.577484752352676, 2.3827235819174315}","0.7556943737557128|0.26666052403634294|2.577484752352676|2.3827235819174315",23,"parallel-pattern-search-remaining","normDenominator",594.1727645,0.00046978480810839324,true,0.000469785,8.203440000000001e-7,0.0017462122781346358,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                          -7
     integrand evaluations. NIntegrate obtained 0.000469785 and 8.20344 10
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.7556943737557128|0.26666052403634294|2.577484752352676|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.26666052403634294, 2.577484752352676, 2.3827235819174315}","0.7556943737557128|0.26666052403634294|2.577484752352676|2.3827235819174315",23,"parallel-pattern-search-remaining","hamiltonianNumerator",9506.7205023,-0.0031633483130855196,true,-0.00316335,0.000009990449999999999,0.0031581884165817154,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                          -6
     integrand evaluations. NIntegrate obtained -0.00316335 and 9.99045 10
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.7556943737557128|0.21332841922907436|2.78368353254089|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.21332841922907436, 2.78368353254089, 2.3827235819174315}","0.7556943737557128|0.21332841922907436|2.78368353254089|2.3827235819174315",25,"parallel-pattern-search-remaining","normDenominator",594.6924596,0.0005576549220165574,true,0.000557655,9.154439999999999e-7,0.0016415958397527053,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                          -7
     integrand evaluations. NIntegrate obtained 0.000557655 and 9.15444 10
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.7556943737557128|0.21332841922907436|2.78368353254089|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.21332841922907436, 2.78368353254089, 2.3827235819174315}","0.7556943737557128|0.21332841922907436|2.78368353254089|2.3827235819174315",25,"parallel-pattern-search-remaining","hamiltonianNumerator",9539.9546851,-0.0037081118381437597,true,-0.00370811,0.0000111286,0.003001150042327433,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
     integrand evaluations. NIntegrate obtained -0.00370811 and 0.0000111286
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.7556943737557128|0.15999631442180579|2.577484752352676|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.15999631442180579, 2.577484752352676, 2.3827235819174315}","0.7556943737557128|0.15999631442180579|2.577484752352676|2.3827235819174315",22,"parallel-pattern-search-remaining","normDenominator",595.8992469,0.0006811911467099164,true,0.000681191,0.0000010927199999999998,0.0016041312416899805,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                          -6
     integrand evaluations. NIntegrate obtained 0.000681191 and 1.09272 10
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.7556943737557128|0.15999631442180579|2.577484752352676|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.15999631442180579, 2.577484752352676, 2.3827235819174315}","0.7556943737557128|0.15999631442180579|2.577484752352676|2.3827235819174315",22,"parallel-pattern-search-remaining","hamiltonianNumerator",9551.3384536,-0.004627160157990476,true,-0.00462716,0.0000136413,0.002948093330299651,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
     integrand evaluations. NIntegrate obtained -0.00462716 and 0.0000136413
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.7556943737557128|0.21332841922907436|2.577484752352676|2.6209959401091747","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.21332841922907436, 2.577484752352676, 2.6209959401091747}","0.7556943737557128|0.21332841922907436|2.577484752352676|2.6209959401091747",24,"parallel-pattern-search-remaining","normDenominator",620.8927714,0.0003542033953221843,true,0.000354203,6.2225e-7,0.0017567589927645945,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                         -7
     integrand evaluations. NIntegrate obtained 0.000354203 and 6.2225 10
     for the integral and error estimates."
"5.|0.5::XX::1000000::0.7556943737557128|0.21332841922907436|2.577484752352676|2.6209959401091747","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.21332841922907436, 2.577484752352676, 2.6209959401091747}","0.7556943737557128|0.21332841922907436|2.577484752352676|2.6209959401091747",24,"parallel-pattern-search-remaining","hamiltonianNumerator",9430.3525801,-0.0024017652570499978,true,-0.00240177,0.000007617639999999999,0.0031716838178250913,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                          -6
     integrand evaluations. NIntegrate obtained -0.00240177 and 7.61764 10
     for the integral and error estimates."
"5.|1.5::XX::1000000::0.6077939831307123|0.004089211802105613|2.858881236727677|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.004089211802105613, 2.858881236727677, 1.953280222542432}","0.6077939831307123|0.004089211802105613|2.858881236727677|1.953280222542432",19,"parallel-pattern-search-remaining","normDenominator",618.3773936,0.0014596183320508195,true,0.00145962,0.00000297026,0.0020349566285774658,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                         -6
     integrand evaluations. NIntegrate obtained 0.00145962 and 2.97026 10
     for the integral and error estimates."
"5.|1.5::XX::1000000::0.6077939831307123|0.004089211802105613|2.858881236727677|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.004089211802105613, 2.858881236727677, 1.953280222542432}","0.6077939831307123|0.004089211802105613|2.858881236727677|1.953280222542432",19,"parallel-pattern-search-remaining","hamiltonianNumerator",9444.7291562,-0.00583024426011142,true,-0.00583024,0.0000192283,0.003298026487767175,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
     integrand evaluations. NIntegrate obtained -0.00583024 and 0.0000192283
     for the integral and error estimates."
"5.|1.5::XX::1000000::0.6807292611063978|0.004089211802105613|2.858881236727677|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6807292611063978, 0.004089211802105613, 2.858881236727677, 1.953280222542432}","0.6807292611063978|0.004089211802105613|2.858881236727677|1.953280222542432",26,"parallel-pattern-search-remaining","normDenominator",621.5022058,0.0010177945878517656,true,0.00101779,0.0000022474699999999997,0.002208176410864672,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                         -6
     integrand evaluations. NIntegrate obtained 0.00101779 and 2.24747 10
     for the integral and error estimates."
"5.|1.5::XX::1000000::0.6807292611063978|0.004089211802105613|2.858881236727677|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6807292611063978, 0.004089211802105613, 2.858881236727677, 1.953280222542432}","0.6807292611063978|0.004089211802105613|2.858881236727677|1.953280222542432",26,"parallel-pattern-search-remaining","hamiltonianNumerator",9447.7017171,-0.00405665926527245,true,-0.00405666,0.0000145437,0.0035851421203903426,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
     integrand evaluations. NIntegrate obtained -0.00405666 and 0.0000145437
     for the integral and error estimates."
"5.|1.5::XX::1000000::0.5348587051550269|0.004089211802105613|2.858881236727677|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.5348587051550269, 0.004089211802105613, 2.858881236727677, 1.953280222542432}","0.5348587051550269|0.004089211802105613|2.858881236727677|1.953280222542432",21,"parallel-pattern-search-remaining","normDenominator",621.6633058,0.0021247378267854203,true,0.00212474,0.0000039405,0.0018545817513691565,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                        -6
     integrand evaluations. NIntegrate obtained 0.00212474 and 3.9405 10
     for the integral and error estimates."
"5.|1.5::XX::1000000::0.5348587051550269|0.004089211802105613|2.858881236727677|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.5348587051550269, 0.004089211802105613, 2.858881236727677, 1.953280222542432}","0.5348587051550269|0.004089211802105613|2.858881236727677|1.953280222542432",21,"parallel-pattern-search-remaining","hamiltonianNumerator",9454.1576137,-0.008400343297283171,true,-0.00840034,0.0000258779,0.003080576481721812,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
     integrand evaluations. NIntegrate obtained -0.00840034 and 0.0000258779
     for the integral and error estimates."
"5.|1.5::XX::1000000::0.6077939831307123|0.001|2.858881236727677|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.001, 2.858881236727677, 1.953280222542432}","0.6077939831307123|0.001|2.858881236727677|1.953280222542432",20,"parallel-pattern-search-remaining","normDenominator",623.7627341,0.0014834758052109354,true,0.00148348,0.0000029981399999999996,0.002021023861305034,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                         -6
     integrand evaluations. NIntegrate obtained 0.00148348 and 2.99814 10
     for the integral and error estimates."
"5.|1.5::XX::1000000::0.6077939831307123|0.001|2.858881236727677|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.001, 2.858881236727677, 1.953280222542432}","0.6077939831307123|0.001|2.858881236727677|1.953280222542432",20,"parallel-pattern-search-remaining","hamiltonianNumerator",9478.5410372,-0.005949504320154078,true,-0.0059495,0.0000196809,0.0033079898662028893,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
     integrand evaluations. NIntegrate obtained -0.0059495 and 0.0000196809
     for the integral and error estimates."
"5.|1.5::XX::1000000::0.6077939831307123|0.024089211802105614|2.858881236727677|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.024089211802105614, 2.858881236727677, 1.953280222542432}","0.6077939831307123|0.024089211802105614|2.858881236727677|1.953280222542432",23,"parallel-pattern-search-remaining","normDenominator",622.8955338,0.001296813027447568,true,0.00129681,0.0000027008899999999996,0.0020827135005853418,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                         -6
     integrand evaluations. NIntegrate obtained 0.00129681 and 2.70089 10
     for the integral and error estimates."
"5.|1.5::XX::1000000::0.6077939831307123|0.024089211802105614|2.858881236727677|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.024089211802105614, 2.858881236727677, 1.953280222542432}","0.6077939831307123|0.024089211802105614|2.858881236727677|1.953280222542432",23,"parallel-pattern-search-remaining","hamiltonianNumerator",9480.5743816,-0.005167938169814418,true,-0.00516794,0.0000173086,0.003349227376809261,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
     integrand evaluations. NIntegrate obtained -0.00516794 and 0.0000173086
     for the integral and error estimates."
"5.|1.5::XX::1000000::0.6077939831307123|0.004089211802105613|2.6301707377894625|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.004089211802105613, 2.6301707377894625, 1.953280222542432}","0.6077939831307123|0.004089211802105613|2.6301707377894625|1.953280222542432",25,"parallel-pattern-search-remaining","normDenominator",621.2568732,0.0012423059088235943,true,0.00124231,0.0000026112899999999996,0.0021019702002969378,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                         -6
     integrand evaluations. NIntegrate obtained 0.00124231 and 2.61129 10
     for the integral and error estimates."
"5.|1.5::XX::1000000::0.6077939831307123|0.004089211802105613|2.6301707377894625|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.004089211802105613, 2.6301707377894625, 1.953280222542432}","0.6077939831307123|0.004089211802105613|2.6301707377894625|1.953280222542432",25,"parallel-pattern-search-remaining","hamiltonianNumerator",9516.6975174,-0.0049677243250086465,true,-0.00496772,0.0000169416,0.0034103341674400407,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
     integrand evaluations. NIntegrate obtained -0.00496772 and 0.0000169416
     for the integral and error estimates."
"5.|1.5::XX::1000000::0.6077939831307123|0.004089211802105613|3.087591735665891|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.004089211802105613, 3.087591735665891, 1.953280222542432}","0.6077939831307123|0.004089211802105613|3.087591735665891|1.953280222542432",22,"parallel-pattern-search-remaining","normDenominator",623.2283829,0.001748194908106069,true,0.00174819,0.00000344491,0.0019705525877158005,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                         -6
     integrand evaluations. NIntegrate obtained 0.00174819 and 3.44491 10
     for the integral and error estimates."
"5.|1.5::XX::1000000::0.6077939831307123|0.004089211802105613|3.087591735665891|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.004089211802105613, 3.087591735665891, 1.953280222542432}","0.6077939831307123|0.004089211802105613|3.087591735665891|1.953280222542432",22,"parallel-pattern-search-remaining","hamiltonianNumerator",9523.5939036,-0.006947836421029485,true,-0.00694784,0.0000225884,0.003251141597351107,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
     integrand evaluations. NIntegrate obtained -0.00694784 and 0.0000225884
     for the integral and error estimates."
"5.|1.5::XX::1000000::0.6077939831307123|0.004089211802105613|2.858881236727677|1.7579522002881887","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.004089211802105613, 2.858881236727677, 1.7579522002881887}","0.6077939831307123|0.004089211802105613|2.858881236727677|1.7579522002881887",24,"parallel-pattern-search-remaining","normDenominator",613.853691,0.0027081332689481243,true,0.00270813,0.0000051893099999999994,0.0019161944722224094,"
NIntegrate::maxp: 
   The integral failed to converge after 1000100
                                                                         -6
     integrand evaluations. NIntegrate obtained 0.00270813 and 5.18931 10
     for the integral and error estimates."
