"candidateKey","stage","geometryKey","a","c","system","budget","parameters","parameterKey","norm","numeratorRy","analyticKineticRy","correctionRy","roughCorrectionErrorRy","singleParticleRy","totalRy","elapsedSeconds","workerKernel","status","source","started","completed"
"5.|1.5::XX::1000000::0.6077939831307123|0.004089211802105613|2.9732364861967837|1.953280222542432","XX-directional-refinement","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.004089211802105613, 2.9732364861967837, 1.953280222542432}","0.6077939831307123|0.004089211802105613|2.9732364861967837|1.953280222542432",0.00159623433039765,-0.006376131066314054,,-3.994483106202614,0.015370890806231151,12.004162995568894,8.00967988936628,10202.7602613,25,"complete","parallel-pattern-search-remaining","2026-08-02T18:39:51","2026-08-02T21:29:53"
"5.|0.5::XX::1000000::0.7556943737557128|0.23999447163270865|2.3712859721644617|2.3827235819174315","XX-directional-refinement","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.23999447163270865, 2.3712859721644617, 2.3827235819174315}","0.7556943737557128|0.23999447163270865|2.3712859721644617|2.3827235819174315",0.0005330434050160039,-0.0036200402865280822,,-6.791267376095565,0.02473142391450303,96.48757610212236,89.6963087260268,10215.122751199999,22,"complete","parallel-pattern-search-remaining","2026-08-02T18:39:51","2026-08-02T21:30:06"
"5.|2.::XX::1000000::0.5874814831307124|0.010584384475523713|3.0205999867276767|1.78065527391531","XX-directional-refinement","5.|2.",5,2,"XX",1000000,"{0.5874814831307124, 0.010584384475523713, 3.0205999867276767, 1.78065527391531}","0.5874814831307124|0.010584384475523713|3.0205999867276767|1.78065527391531",0.001856019947411211,-0.006384488384426255,,-3.4398813403548716,0.01430611633923821,7.11327577431993,3.673394433965058,10193.7182261,19,"complete","parallel-pattern-search-remaining","2026-08-02T21:28:01","2026-08-03T00:17:55"
"5.|2.::XX::1000000::0.5874814831307124|0.010584384475523713|3.0205999867276767|1.9680926711695534","XX-directional-refinement","5.|2.",5,2,"XX",1000000,"{0.5874814831307124, 0.010584384475523713, 3.0205999867276767, 1.9680926711695534}","0.5874814831307124|0.010584384475523713|3.0205999867276767|1.9680926711695534",0.000978051865022567,-0.0033475934381102103,,-3.42271566348168,0.01513280544108874,7.11327577431993,3.6905601108382498,10220.562661799999,21,"complete","parallel-pattern-search-remaining","2026-08-02T21:28:19","2026-08-03T00:18:40"
"3.|1.::XX::1000000::0.6533017956307122|0.0633070356251368|2.5421820179776766|2.4136248977320536","XX-directional-refinement","3.|1.",3,1,"XX",1000000,"{0.6533017956307122, 0.0633070356251368, 2.5421820179776766, 2.4136248977320536}","0.6533017956307122|0.0633070356251368|2.5421820179776766|2.4136248977320536",0.000968258172190618,-0.005489310294928559,,-5.669263067007603,0.017571337217224044,27.490612192446577,21.821349125438974,10200.121526,26,"complete","parallel-pattern-search-remaining","2026-08-02T21:28:45","2026-08-03T00:18:45"
"3.|1.::XX::1000000::0.6533017956307122|0.0633070356251368|2.4404947372585695|2.2986903787924318","XX-directional-refinement","3.|1.",3,1,"XX",1000000,"{0.6533017956307122, 0.0633070356251368, 2.4404947372585695, 2.2986903787924318}","0.6533017956307122|0.0633070356251368|2.4404947372585695|2.2986903787924318",0.0012361100429480497,-0.006985978199427207,,-5.651582752912564,0.017352192789738444,27.490612192446577,21.839029439534013,10200.1676941,24,"complete","parallel-pattern-search-remaining","2026-08-02T21:28:48","2026-08-03T00:18:48"
"3.|1.::XX::1000000::0.6533017956307122|0.0633070356251368|2.5421820179776766|2.18375585985281","XX-directional-refinement","3.|1.",3,1,"XX",1000000,"{0.6533017956307122, 0.0633070356251368, 2.5421820179776766, 2.18375585985281}","0.6533017956307122|0.0633070356251368|2.5421820179776766|2.18375585985281",0.001600652467050146,-0.009052012958694363,,-5.655201953598574,0.01666544918011327,27.490612192446577,21.835410238848002,10242.1818252,23,"complete","parallel-pattern-search-remaining","2026-08-02T21:28:42","2026-08-03T00:19:24"
"3.|1.::XX::1000000::0.6533017956307122|0.0633070356251368|2.6438692986967838|2.2986903787924318","XX-directional-refinement","3.|1.",3,1,"XX",1000000,"{0.6533017956307122, 0.0633070356251368, 2.6438692986967838, 2.2986903787924318}","0.6533017956307122|0.0633070356251368|2.6438692986967838|2.2986903787924318",0.0012522223103299387,-0.007060013473258335,,-5.637987292686188,0.016808908188997843,27.490612192446577,21.85262489976039,10220.707945499998,20,"complete","parallel-pattern-search-remaining","2026-08-02T21:29:20","2026-08-03T00:19:40"
"7.|1.::XX::1000000::0.6423642956307125|0.05418019210545175|2.4908076758203546|1.8963466287924327","XX-directional-refinement","7.|1.",7,1,"XX",1000000,"{0.6423642956307125, 0.05418019210545175, 2.4908076758203546, 1.8963466287924327}","0.6423642956307125|0.05418019210545175|2.4908076758203546|1.8963466287924327",0.0010372937960611904,-0.004625880081057684,,-4.459565938428501,0.01913571379434928,24.74063817863761,20.28107224020911,10248.672504299999,25,"complete","parallel-pattern-search-remaining","2026-08-02T21:29:53","2026-08-03T00:20:42"
"7.|1.::XX::1000000::0.6423642956307125|0.05418019210545175|2.717244737258569|1.8963466287924327","XX-directional-refinement","7.|1.",7,1,"XX",1000000,"{0.6423642956307125, 0.05418019210545175, 2.717244737258569, 1.8963466287924327}","0.6423642956307125|0.05418019210545175|2.717244737258569|1.8963466287924327",0.0011844302092676932,-0.005307150345773781,,-4.480762398871162,0.018521446942601046,24.74063817863761,20.259875779766446,10299.2761082,22,"complete","parallel-pattern-search-remaining","2026-08-02T21:30:06","2026-08-03T00:21:45"
"7.|1.::XX::1000000::0.6423642956307125|0.044180192105451745|2.6040262065394617|1.8963466287924327","XX-directional-refinement","7.|1.",7,1,"XX",1000000,"{0.6423642956307125, 0.044180192105451745, 2.6040262065394617, 1.8963466287924327}","0.6423642956307125|0.044180192105451745|2.6040262065394617|1.8963466287924327",0.0011679464844748786,-0.005228522320250851,,-4.476679702154034,0.018634319804612814,24.74063817863761,20.263958476483577,8602.2447916,19,"complete","parallel-pattern-search-remaining","2026-08-03T00:17:55","2026-08-03T02:41:17"
"10.|1.::XX::1000000::0.6423642956307125|0.05418019210545175|3.1701188601349966|1.8963466287924327","XX-directional-refinement","10.|1.",10,1,"XX",1000000,"{0.6423642956307125, 0.05418019210545175, 3.1701188601349966, 1.8963466287924327}","0.6423642956307125|0.05418019210545175|3.1701188601349966|1.8963466287924327",0.0009216657375161307,-0.0037007892723859505,,-4.015326947445717,0.019286383270166896,24.12189402553059,20.106567078084872,8601.3876746,24,"complete","parallel-pattern-search-remaining","2026-08-03T00:18:48","2026-08-03T02:42:09"
"7.|1.::XX::1000000::0.6423642956307125|0.06418019210545174|2.6040262065394617|1.8963466287924327","XX-directional-refinement","7.|1.",7,1,"XX",1000000,"{0.6423642956307125, 0.06418019210545174, 2.6040262065394617, 1.8963466287924327}","0.6423642956307125|0.06418019210545174|2.6040262065394617|1.8963466287924327",0.0010493879124536755,-0.0046752577896910985,,-4.455223596734048,0.018901070100236134,24.74063817863761,20.285414581903563,8632.1575549,21,"complete","parallel-pattern-search-remaining","2026-08-03T00:18:40","2026-08-03T02:42:32"
"10.|1.::XX::1000000::0.6423642956307125|0.05418019210545175|2.9436817986967823|1.8963466287924327","XX-directional-refinement","10.|1.",10,1,"XX",1000000,"{0.6423642956307125, 0.05418019210545175, 2.9436817986967823, 1.8963466287924327}","0.6423642956307125|0.05418019210545175|2.9436817986967823|1.8963466287924327",0.0007530140708724422,-0.003009002441956706,,-3.995944509337621,0.019885567545215293,24.12189402553059,20.125949516192968,8626.9695381,26,"complete","parallel-pattern-search-remaining","2026-08-03T00:18:45","2026-08-03T02:42:32"
"10.|1.::XX::1000000::0.6423642956307125|0.06418019210545174|3.0569003294158894|1.8963466287924327","XX-directional-refinement","10.|1.",10,1,"XX",1000000,"{0.6423642956307125, 0.06418019210545174, 3.0569003294158894, 1.8963466287924327}","0.6423642956307125|0.06418019210545174|3.0569003294158894|1.8963466287924327",0.0007812384807550383,-0.0031214829613793477,,-3.9955571035908894,0.01967021317549712,24.12189402553059,20.1263369219397,8594.1734704,20,"complete","parallel-pattern-search-remaining","2026-08-03T00:19:40","2026-08-03T02:42:54"
"10.|1.::XX::1000000::0.6423642956307125|0.044180192105451745|3.0569003294158894|1.8963466287924327","XX-directional-refinement","10.|1.",10,1,"XX",1000000,"{0.6423642956307125, 0.044180192105451745, 3.0569003294158894, 1.8963466287924327}","0.6423642956307125|0.044180192105451745|3.0569003294158894|1.8963466287924327",0.0008847096158764545,-0.0035585853692905256,,-4.022320211547768,0.019335261841965237,24.12189402553059,20.099573813982822,8614.8183793,23,"complete","parallel-pattern-search-remaining","2026-08-03T00:19:25","2026-08-03T02:42:59"
"5.|0.5::XX::2000000::0.7556943737557128|0.21332841922907436|2.2681865820703546|2.3827235819174315","XX-final-verification","5.|0.5",5,0.5,"XX",2000000,"{0.7556943737557128, 0.21332841922907436, 2.2681865820703546, 2.3827235819174315}","0.7556943737557128|0.21332841922907436|2.2681865820703546|2.3827235819174315",0.0005988869685244506,-0.004093779623197878,,-6.835646521553495,0.017528545441012972,96.48757610212236,89.65192958056886,11440.4094121,19,"complete","parallel-pattern-search-remaining","2026-08-03T02:43:00","2026-08-03T05:53:41"
"3.|1.::XX::2000000::0.6533017956307122|0.0633070356251368|2.5421820179776766|2.4136248977320536","XX-final-verification","3.|1.",3,1,"XX",2000000,"{0.6533017956307122, 0.0633070356251368, 2.5421820179776766, 2.4136248977320536}","0.6533017956307122|0.0633070356251368|2.5421820179776766|2.4136248977320536",0.0009684831251829902,-0.005487061143414338,,-5.665623902716514,0.0124113657207978,27.490612192446577,21.82498828973006,11464.075862099999,20,"complete","parallel-pattern-search-remaining","2026-08-03T02:43:00","2026-08-03T05:54:04"
"7.|1.::XX::2000000::0.6423642956307125|0.05418019210545175|2.717244737258569|1.8963466287924327","XX-final-verification","7.|1.",7,1,"XX",2000000,"{0.6423642956307125, 0.05418019210545175, 2.717244737258569, 1.8963466287924327}","0.6423642956307125|0.05418019210545175|2.717244737258569|1.8963466287924327",0.0011860951519165601,-0.005315441256198842,,-4.481462762586837,0.013074280170974234,24.74063817863761,20.259175416050773,11469.8501592,21,"complete","parallel-pattern-search-remaining","2026-08-03T02:43:00","2026-08-03T05:54:10"
